bug_id,"short_desc","bug_status","keywords","product","component","version","op_sys","target_milestone","qa_contact","short_short_desc","assigned_to","reporter"
568257,"Need a new component in the Testing product for Talos","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Need a new component in the Testing product for Talos","gavin.sharp","ctalbert"
570233,"New Component: Bespin Plugin Gallery","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","New Component: Bespin Plugin Gallery","gavin.sharp","ryansnyder.me+bugs"
576107,"add 1.9.3b2 milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add 1.9.3b2 milestones","gavin.sharp","gavin.sharp"
595894,"new milestones for Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","new milestones for Tamarin product","gavin.sharp","trbaker"
613346,"Create a ""TCM"" component under the ""Mozilla QA"" product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create a ""TCM"" component under the ""Mozilla QA"" product","gavin.sharp","mozaakash"
641961,"Rename the ""JavaScript Debugging APIs"" component to ""JavaScript Debugging/Profiling APIs""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","administation","Rename the ""JavaScript Debugging APIs"" component to ""JavaScript Debugging/Profiling APIs""","gavin.sharp","jimb"
718800,"Make nobody@mozilla.org default assignee of bugs in Core:Internationalization and Mailnews core:Internationalization","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Make nobody@mozilla.org default assignee of bugs in Core:Internationalization and Mailnews core:Internationalization","gavin.sharp","smontagu"
723733,"Please remove (Firefox Home) reference from Pancake product description","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Windows 7","---","administation","Please remove (Firefox Home) reference from Pancake product description","gavin.sharp","pavlov"
292026,"move Firefox:Software Update to Toolkit:Application Update","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move Firefox:Software Update to Toolkit:Application Update","gerv","darin.moz"
334545,"move Core:Tabbed Browser to SeaMonkey:Tabbed Browser","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move Core:Tabbed Browser to SeaMonkey:Tabbed Browser","gerv","eyalroz"
334959,"move Core:Location Bar to Seamonkey:Location Bar","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move Core:Location Bar to Seamonkey:Location Bar","gerv","steffen.wilberg"
334962,"move Core:Search to SeaMonkey:Search","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move Core:Search to SeaMonkey:Search","gerv","steffen.wilberg"
478383,"Broken Localizations link on b.m.o/enter_bug.cgi","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Broken Localizations link on b.m.o/enter_bug.cgi","gerv","walter"
584559,"Update the description of Mozilla Labs - Contacts to respect Thunderbird's Contacts add-on","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Update the description of Mozilla Labs - Contacts to respect Thunderbird's Contacts add-on","gerv","archaeopteryx"
354350,"product and components for mozilla composer","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","product and components for mozilla composer","glob","daniel"
475613,"Update the components of the Tech Evangelism product section to include all locales","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Update the components of the Tech Evangelism product section to include all locales","glob","sethb"
531147,"Don't allow new NSS bugs to be filed with ""unspecified"" version","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Don't allow new NSS bugs to be filed with ""unspecified"" version","glob","nelson"
572895,"When filing a Websites bug I am asked to choose a version from the choices ""other"" and ""unspecified""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","When filing a Websites bug I am asked to choose a version from the choices ""other"" and ""unspecified""","glob","jruderman"
629191,"colo-trip flag should be a picklist of colos","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","colo-trip flag should be a picklist of colos","glob","zandr"
646310,"Please disable all blocking2.0 options except .x+ and Macaw","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","administation","Please disable all blocking2.0 options except .x+ and Macaw","glob","LegNeato"
648421,"Please add 3.5 as a target milestone to Webtools","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","administation","Please add 3.5 as a target milestone to Webtools","glob","fwenzel"
649522,"minotaur testing component is obselete and should be removed","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","administation","minotaur testing component is obselete and should be removed","glob","jhammel"
650037,"Create new category for Marketing","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","administation","Create new category for Marketing","glob","mayumi"
651462,"Flag Additions for Thunderbird 3.1.11","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","administation","Flag Additions for Thunderbird 3.1.11","glob","mbanner"
651463,"Hide old Thunderbird blocking/status flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","administation","Hide old Thunderbird blocking/status flags","glob","mbanner"
655510,"Versions numbers for NSS, 3.12.11, 3.12.12 - NSPR 4.8.10","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Versions numbers for NSS, 3.12.11, 3.12.12 - NSPR 4.8.10","glob","kaie"
655759,"Please flip MoCo bits on my account","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Windows 7","---","administation","Please flip MoCo bits on my account","glob","khuey"
657323,"Calendar: Rename Trunk to 1.0b4 and create a new Trunk target milestone","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Calendar: Rename Trunk to 1.0b4 and create a new Trunk target milestone","glob","philipp"
658260,"Change default assignee for Webtools:Tinderbox2 to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Change default assignee for Webtools:Tinderbox2 to nobody@mozilla.org","glob","coop"
658326,"Grant releng the ability to set the colo-site flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","administation","Grant releng the ability to set the colo-site flag","glob","dustin"
659121,"Unable to edit assigned to/take bugs in bugzilla.mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Unable to edit assigned to/take bugs in bugzilla.mozilla.org","glob","chrismore.bugzilla"
661515,"SeaMonkey 2.4 target-milestone / comm-beta flag","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","SeaMonkey 2.4 target-milestone / comm-beta flag","glob","iann_bugzilla"
662312,"Need custom field values for 3.6.19","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Need custom field values for 3.6.19","glob","dveditz"
662494,"Flag updates for Thunderbird getting onto rapid releases","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Flag updates for Thunderbird getting onto rapid releases","glob","mbanner"
664706,"Add and deactivate support.mozilla.com milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Windows 7","---","administation","Add and deactivate support.mozilla.com milestones","glob","james"
665807,"Please add version ""Kuma"" to product ""Mozilla Developer Network""","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Please add version ""Kuma"" to product ""Mozilla Developer Network""","glob","jkarahalis"
669003,"Add toolkit/about:memory component","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Linux","---","administation","Add toolkit/about:memory component","glob","justin.lebar+bug"
669537,"Add mozilla8 milestone to Mozilla Services :: Firefox Sync {Backend|Crypto|UI|Build}","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Add mozilla8 milestone to Mozilla Services :: Firefox Sync {Backend|Crypto|UI|Build}","glob","philipp"
670833,"add 'Disability Access' component to Thunderbird product","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","add 'Disability Access' component to Thunderbird product","glob","surkov.alexander"
672487,"Please add milestones for support.mozilla.com","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Windows 7","---","administation","Please add milestones for support.mozilla.com","glob","james"
672778,"Other Applications mozilla8 target milestone","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Other Applications mozilla8 target milestone","glob","iann_bugzilla"
675367,"add 1.2 and 1.3 target milestones to ""Add-on SDK"" product","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","add 1.2 and 1.3 target milestones to ""Add-on SDK"" product","glob","myk"
675944,"Please create an 'Add-On' component for the 'Pancake' product","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Please create an 'Add-On' component for the 'Pancake' product","glob","sarentz"
675948,"Please rename the 'Firefox Home' product to 'Pancake'","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Please rename the 'Firefox Home' product to 'Pancake'","glob","sarentz"
676512,"Mozilla Localizations is missing target milestones past mozilla7","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Mozilla Localizations is missing target milestones past mozilla7","glob","iann_bugzilla"
676726,"New component for OpenWebApps","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","New component for OpenWebApps","glob","anant"
677441,"Need custom field values for 3.6.21","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","Mac OS X","---","administation","Need custom field values for 3.6.21","glob","dveditz"
678946,"Add ""Lightning 1.0b5"" to ""Version"" field of Product Calendar","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Add ""Lightning 1.0b5"" to ""Version"" field of Product Calendar","glob","ssitter"
679728,"Adjust l10n bugzilla component for Mongolian (mn)","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Adjust l10n bugzilla component for Mongolian (mn)","glob","l10n"
679792,"Release tracking flag refresh","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","Release tracking flag refresh","glob","LegNeato"
679974,"please create an approval-comm-release flag for SeaMonkey","RESOLVED",,"bugzilla.mozilla.org","Administration","Current","All","---","administation","please create an approval-comm-release flag for SeaMonkey","glob","ewong"
